Gender,Height,Weight
Female,1.65,69.66
Female,1.74,75.26
Female,1.6,59.02
Female,1.61,56.34
Female,1.62,59.43
Female,1.48,48.56
Female,1.47,39.1
Female,1.66,63.14
Female,1.58,55.43
Female,1.59,52.06
Female,1.62,63.78
Female,1.53,57.93
Female,1.72,71.56
Female,1.48,38.92
Female,1.55,54.55
Female,1.7,64.83
Female,1.54,48.44
Female,1.57,55.9
Female,1.59,57.46
Female,1.57,52.98
Female,1.55,52.22
Female,1.68,73.64
Female,1.55,50.31
Female,1.54,50.73
Female,1.68,69.71
Female,1.64,63.06
Female,1.61,64.22
Female,1.58,59.59
Female,1.6,56.72
Female,1.64,60.16
Female,1.64,60.57
Female,1.61,65.64
Female,1.6,55.83
Female,1.61,66.33
Female,1.63,67.93
Female,1.63,62.97
Female,1.6,61.66
Female,1.64,63.11
Female,1.64,62.98
Female,1.71,71.82
Female,1.62,57.53
Female,1.61,62.27
Female,1.51,46.5
Female,1.59,60.97
Female,1.53,52.66
Female,1.57,51.97
Female,1.55,48.66
Female,1.64,55.15
Female,1.54,54.6
Female,1.63,66.51
Female,1.64,73.34
Female,1.52,47.0
Female,1.66,62.96
Female,1.62,58.77
Female,1.6,64.41
Female,1.68,67.99
Female,1.68,73.59
Female,1.59,54.62
Female,1.67,64.44
Female,1.55,62.79
Female,1.63,67.71
Female,1.7,71.14
Female,1.69,60.15
Female,1.67,71.74
Female,1.52,47.15
Female,1.63,65.66
Female,1.52,50.06
Female,1.59,64.28
Female,1.67,56.93
Female,1.61,63.29
Female,1.69,72.64
Female,1.64,65.36
Female,1.57,49.91
Female,1.71,73.73
Female,1.61,52.96
Female,1.55,56.06
Female,1.63,60.0
Female,1.78,80.08
Female,1.74,69.74
Female,1.71,77.83
Female,1.63,74.99
Female,1.59,55.13
Female,1.61,65.03
Female,1.6,58.76
Female,1.67,63.34
Female,1.68,68.24
Female,1.68,76.08
Female,1.67,62.75
Female,1.59,61.19
Female,1.62,62.57
Female,1.54,49.49
Female,1.61,51.75
Female,1.61,66.21
Female,1.58,52.34
Female,1.64,57.94
Female,1.62,69.69
Female,1.58,52.89
Female,1.61,60.56
Female,1.63,60.53
Female,1.62,51.0
Female,1.59,60.38
Female,1.69,66.13
Female,1.62,62.21
Female,1.62,70.27
Female,1.64,62.77
Female,1.68,69.79
Female,1.59,53.21
Female,1.66,67.01
Female,1.55,50.61
Female,1.64,59.39
Female,1.59,62.7
Female,1.55,52.39
Female,1.59,53.37
Female,1.58,57.15
Female,1.68,76.11
Female,1.62,61.82
Female,1.67,70.92
Female,1.62,58.34
Female,1.51,49.39
Female,1.62,58.64
Female,1.54,50.06
Female,1.72,74.2
Female,1.52,53.37
Female,1.63,63.19
Female,1.63,59.53
Female,1.54,53.49
Female,1.58,54.35
Female,1.53,49.56
Female,1.51,45.6
Female,1.62,64.86
Female,1.64,63.66
Female,1.63,61.61
Female,1.59,69.53
Female,1.58,62.77
Female,1.52,52.13
Female,1.66,61.1
Female,1.69,71.12
Female,1.61,57.01
Female,1.6,46.45
Female,1.74,69.61
Female,1.59,49.26
Female,1.63,73.62
Female,1.57,57.07
Female,1.59,64.11
Female,1.6,62.19
Female,1.48,51.94
Female,1.76,82.38
Female,1.71,71.33
Female,1.6,58.45
Female,1.53,52.83
Female,1.71,68.5
Female,1.76,82.69
Female,1.53,56.17
Female,1.59,52.69
Female,1.58,64.48
Female,1.53,63.09
Female,1.66,66.58
Female,1.56,59.21
Female,1.53,57.31
Female,1.56,52.74
Female,1.74,68.85
Female,1.73,71.59
Female,1.54,54.88
Female,1.58,64.06
Female,1.53,45.07
Female,1.68,70.04
Female,1.67,62.23
Female,1.62,55.11
Female,1.58,60.76
Female,1.7,66.01
Female,1.59,51.54
Female,1.49,48.56
Female,1.7,66.25
Female,1.66,68.01
Female,1.62,55.49
Female,1.61,61.19
Female,1.61,60.04
Female,1.68,68.36
Female,1.64,64.79
Female,1.7,67.39
Female,1.65,58.75
Female,1.58,63.19
Female,1.74,74.3
Female,1.56,61.88
Female,1.6,59.98
Female,1.58,60.61
Female,1.67,61.06
Female,1.64,62.34
Female,1.65,70.79
Female,1.57,53.67
Female,1.64,61.71
Female,1.68,69.09
Female,1.62,58.0
Female,1.57,55.15
Female,1.61,64.39
Female,1.62,62.21
Female,1.61,61.12
Female,1.68,68.75
Female,1.58,50.26
Female,1.75,75.11
Female,1.66,62.22
Female,1.52,49.81
Female,1.55,54.81
Female,1.5,47.57
Female,1.57,52.47
Female,1.58,58.25
Female,1.68,59.99
Female,1.63,59.6
Female,1.56,56.48
Female,1.57,60.93
Female,1.66,62.33
Female,1.64,54.47
Female,1.63,65.15
Female,1.56,56.92
Female,1.59,62.37
Female,1.53,50.61
Female,1.7,64.76
Female,1.63,59.77
Female,1.53,58.85
Female,1.64,64.95
Female,1.64,66.28
Female,1.61,65.34
Female,1.57,57.75
Female,1.58,60.79
Female,1.65,69.21
Female,1.6,62.04
Female,1.49,51.61
Female,1.67,65.54
Female,1.58,60.83
Female,1.52,54.24
Female,1.64,65.5
Female,1.65,71.87
Female,1.54,56.08
Female,1.62,58.15
Female,1.73,82.87
Female,1.59,52.64
Female,1.55,52.07
Female,1.61,55.39
Female,1.71,70.84
Female,1.48,53.09
Female,1.73,77.93
Female,1.52,60.48
Female,1.63,66.63
Female,1.76,74.56
Female,1.67,63.51
Female,1.69,69.6
Female,1.64,61.59
Female,1.6,64.67
Female,1.45,48.61
Female,1.57,51.26
Female,1.72,69.24
Female,1.66,70.38
Female,1.6,54.4
Female,1.61,60.04
Female,1.52,56.02
Female,1.71,71.06
Female,1.61,58.59
Female,1.62,65.99
Female,1.62,59.92
Female,1.59,66.56
Female,1.49,51.73
Female,1.58,52.85
Female,1.65,67.67
Female,1.64,61.03
Female,1.58,60.73
Female,1.53,53.85
Female,1.44,44.12
Female,1.59,60.03
Female,1.66,68.94
Female,1.57,52.56
Female,1.39,32.38
Female,1.42,49.04
Female,1.58,59.01
Female,1.59,57.23
Female,1.59,64.76
Female,1.53,44.79
Female,1.57,61.11
Female,1.71,74.81
Female,1.75,80.04
Female,1.54,46.51
Female,1.62,65.97
Female,1.67,65.36
Female,1.53,49.53
Female,1.6,53.62
Female,1.69,66.75
Female,1.59,50.0
Female,1.66,63.78
Female,1.57,56.61
Female,1.72,71.54
Female,1.56,53.12
Female,1.62,67.97
Female,1.68,69.46
Female,1.73,73.9
Female,1.69,73.55
Female,1.63,67.43
Female,1.71,73.72
Female,1.57,48.41
Female,1.57,53.46
Female,1.58,46.78
Female,1.63,57.39
Female,1.76,75.15
Female,1.61,62.79
Female,1.67,68.52
Female,1.61,63.02
Female,1.68,67.07
Female,1.75,76.63
Female,1.64,69.21
Female,1.64,69.39
Female,1.67,69.96
Female,1.68,65.87
Female,1.65,71.48
Female,1.67,69.26
Female,1.69,67.33
Female,1.57,59.32
Female,1.68,72.71
Female,1.71,72.67
Female,1.45,40.45
Female,1.63,71.48
Female,1.61,63.71
Female,1.47,41.78
Female,1.59,58.77
Female,1.71,66.45
Female,1.75,74.22
Female,1.58,59.32
Female,1.65,72.38
Female,1.58,55.68
Female,1.79,83.14
Female,1.66,63.83
Female,1.61,60.97
Female,1.68,72.0
Female,1.68,60.22
Female,1.61,54.08
Female,1.64,53.22
Female,1.78,85.56
Female,1.77,72.41
Female,1.57,50.31
Female,1.63,71.76
Female,1.59,57.2
Female,1.63,56.65
Female,1.6,56.59
Female,1.58,55.6
Female,1.6,60.76
Female,1.57,59.41
Female,1.5,52.37
Female,1.69,68.1
Female,1.65,67.69
Female,1.54,59.26
Female,1.59,56.15
Female,1.55,48.03
Female,1.75,80.87
Female,1.62,65.51
Female,1.63,66.04
Female,1.64,69.41
Female,1.44,43.24
Female,1.7,68.83
Female,1.75,83.3
Female,1.52,45.52
Female,1.64,59.66
Female,1.56,62.17
Female,1.6,63.81
Female,1.47,45.58
Female,1.69,65.0
Female,1.7,63.51
Female,1.68,62.54
Female,1.64,67.42
Female,1.67,61.66
Female,1.67,65.11
Female,1.53,51.29
Female,1.6,59.35
Female,1.68,76.01
Female,1.63,60.27
Female,1.63,67.73
Female,1.63,62.91
Female,1.59,55.49
Female,1.61,61.14
Female,1.56,54.26
Female,1.64,54.13
Female,1.62,57.43
Female,1.51,47.76
Female,1.68,65.03
Female,1.64,66.22
Female,1.53,50.79
Female,1.7,74.5
Female,1.6,60.8
Female,1.53,50.25
Female,1.61,58.28
Female,1.6,53.21
Female,1.71,74.88
Female,1.53,59.34
Female,1.75,69.14
Female,1.57,69.61
Female,1.72,78.18
Female,1.58,56.76
Female,1.58,55.15
Female,1.64,60.14
Female,1.62,72.44
Female,1.62,63.35
Female,1.6,65.52
Female,1.61,65.35
Female,1.57,48.28
Female,1.66,70.07
Female,1.57,53.69
Female,1.68,65.85
Female,1.69,64.47
Female,1.61,59.79
Female,1.66,67.17
Female,1.66,59.07
Female,1.71,70.9
Female,1.6,58.93
Female,1.58,55.24
Female,1.66,64.83
Female,1.75,79.39
Female,1.73,72.14
Female,1.53,44.01
Female,1.56,54.25
Female,1.71,75.72
Female,1.61,53.39
Female,1.67,54.28
Female,1.59,61.97
Female,1.62,62.06
Female,1.65,61.15
Female,1.59,53.49
Female,1.52,46.43
Female,1.62,67.57
Female,1.66,65.93
Female,1.67,61.99
Female,1.56,50.03
Female,1.45,47.16
Female,1.65,65.04
Female,1.59,62.18
Female,1.52,58.52
Female,1.69,67.38
Female,1.55,55.86
Female,1.59,53.82
Female,1.66,70.49
Female,1.62,58.19
Female,1.5,41.85
Female,1.52,63.29
Female,1.64,66.61
Female,1.59,58.04
Female,1.63,55.51
Female,1.66,58.48
Female,1.58,67.46
Female,1.65,62.08
Female,1.61,65.44
Female,1.75,71.46
Female,1.61,60.8
Female,1.65,62.22
Female,1.54,52.81
Female,1.61,60.64
Female,1.57,53.87
Female,1.48,46.3
Female,1.69,71.77
Female,1.49,58.41
Female,1.61,65.24
Female,1.76,77.03
Female,1.59,55.61
Female,1.6,42.38
Female,1.61,55.0
Female,1.68,70.11
Female,1.64,56.69
Female,1.63,59.56
Female,1.62,59.06
Female,1.77,77.12
Female,1.71,76.94
Female,1.6,57.84
Female,1.6,56.38
Female,1.68,70.72
Female,1.61,65.91
Female,1.66,70.57
Female,1.52,52.53
Female,1.59,50.52
Female,1.54,60.73
Female,1.63,57.6
Female,1.58,55.35
Female,1.64,67.23
Female,1.53,57.6
Female,1.56,49.01
Female,1.64,63.42
Female,1.52,56.95
Female,1.42,40.63
Female,1.71,71.35
Female,1.59,52.08
Female,1.52,47.7
Female,1.68,64.36
Female,1.52,49.74
Female,1.72,74.35
Female,1.55,49.43
Female,1.57,56.1
Female,1.61,60.16
Female,1.56,63.41
Female,1.63,66.08
Female,1.76,70.07
Female,1.56,55.44
Female,1.65,59.25
Female,1.68,64.09
Female,1.63,60.04
Female,1.57,59.75
Female,1.62,58.91
Female,1.63,59.23
Female,1.53,54.71
Female,1.68,71.52
Female,1.74,69.66
Female,1.64,53.99
Female,1.62,56.13
Female,1.47,53.85
Female,1.6,61.99
Female,1.59,59.75
Female,1.67,72.95
Female,1.53,61.47
Female,1.64,56.51
Female,1.64,68.91
Female,1.57,55.01
Female,1.6,57.94
Female,1.55,50.5
Female,1.61,58.6
Female,1.46,43.69
Female,1.6,61.96
Female,1.68,68.65
Female,1.51,52.27
Female,1.62,53.05
Female,1.6,70.05
Female,1.6,59.88
Female,1.69,64.84
Female,1.65,67.21
Female,1.51,45.65
Female,1.75,74.89
Female,1.64,62.6
Female,1.6,57.92
Female,1.7,72.76
Female,1.59,63.45
Female,1.69,70.95
Female,1.53,55.76
Female,1.59,60.21
Female,1.71,73.68
Female,1.64,64.47
Female,1.58,54.33
Female,1.61,57.33
Female,1.68,65.72
Female,1.52,58.59
Female,1.61,64.6
Female,1.76,80.29
Female,1.68,62.61
Female,1.56,54.22
Female,1.53,48.47
Female,1.61,63.39
Female,1.61,54.8
Female,1.57,52.73
Female,1.69,71.97
Female,1.64,60.47
Female,1.55,54.58
Female,1.62,61.98
Female,1.56,55.29
Female,1.6,52.83
Female,1.42,47.61
Female,1.61,57.3
Female,1.6,63.18
Female,1.7,66.17
Female,1.65,72.52
Female,1.64,61.06
Female,1.76,81.09
Female,1.56,50.49
Female,1.67,72.97
Female,1.74,79.9
Female,1.53,55.68
Female,1.59,56.23
Female,1.67,68.7
Female,1.72,79.3
Female,1.64,58.65
Female,1.55,56.17
Female,1.57,50.32
Female,1.5,58.76
Female,1.6,50.56
Female,1.65,64.54
Female,1.57,51.06
Female,1.49,46.48
Female,1.77,80.55
Female,1.72,72.9
Female,1.58,61.51
Female,1.58,61.8
Female,1.55,51.81
Female,1.68,66.53
Female,1.48,44.63
Female,1.67,65.29
Female,1.69,67.68
Female,1.62,65.34
Female,1.59,62.17
Female,1.66,72.14
Female,1.61,56.56
Female,1.56,56.66
Female,1.63,66.59
Female,1.51,45.4
Female,1.66,67.96
Female,1.47,46.86
Female,1.5,52.98
Female,1.68,64.7
Female,1.63,62.01
Female,1.64,70.28
Female,1.65,64.58
Female,1.54,51.36
Female,1.59,58.86
Female,1.51,50.86
Female,1.49,42.27
Female,1.6,65.89
Female,1.58,55.12
Female,1.63,76.45
Female,1.6,63.01
Female,1.59,56.24
Female,1.52,56.63
Female,1.59,61.5
Female,1.48,40.53
Female,1.67,61.53
Female,1.55,44.33
Female,1.6,62.61
Female,1.61,56.02
Female,1.6,61.6
Female,1.76,79.83
Female,1.65,69.8
Female,1.59,49.51
Female,1.63,62.16
Female,1.62,56.97
Female,1.66,63.77
Female,1.63,58.32
Female,1.74,71.45
Female,1.55,45.86
Female,1.64,62.34
Female,1.76,82.85
Female,1.61,60.93
Female,1.44,35.91
Female,1.62,60.1
Female,1.49,54.18
Female,1.68,74.2
Female,1.6,60.98
Female,1.62,60.15
Female,1.59,58.59
Female,1.57,56.17
Female,1.61,55.88
Female,1.55,54.63
Female,1.61,60.39
Female,1.56,53.37
Female,1.59,55.68
Female,1.63,62.52
Female,1.67,71.35
Female,1.62,54.81
Female,1.55,49.71
Female,1.51,48.13
Female,1.59,64.77
Female,1.57,51.55
Female,1.57,59.61
Female,1.48,47.69
Female,1.71,66.84
Female,1.58,54.28
Female,1.66,72.16
Female,1.59,58.14
Female,1.64,73.72
Female,1.61,59.88
Female,1.63,65.54
Female,1.6,55.69
Female,1.57,50.34
Female,1.6,58.43
Female,1.53,51.2
Female,1.57,64.16
Female,1.69,73.75
Female,1.56,56.49
Female,1.59,64.13
Female,1.58,54.17
Female,1.57,55.58
Female,1.65,62.83
Female,1.5,50.5
Female,1.61,61.95
Female,1.58,56.28
Female,1.67,70.72
Female,1.65,64.18
Female,1.69,55.7
Female,1.56,51.49
Female,1.61,55.83
Female,1.64,65.24
Female,1.76,82.49
Female,1.58,48.54
Female,1.62,57.6
Female,1.72,79.07
Female,1.7,69.93
Female,1.54,60.57
Female,1.57,64.22
Female,1.69,66.49
Female,1.74,77.82
Female,1.73,65.47
Female,1.55,49.19
Female,1.61,66.05
Female,1.68,67.44
Female,1.68,65.01
Female,1.64,75.81
Female,1.71,72.55
Female,1.57,51.33
Female,1.66,61.43
Female,1.53,59.25
Female,1.61,57.74
Female,1.58,52.96
Female,1.62,60.01
Female,1.53,52.46
Female,1.63,63.96
Female,1.63,62.93
Female,1.54,49.46
Female,1.62,60.31
Female,1.62,61.12
Female,1.55,47.41
Female,1.63,69.39
Female,1.58,56.83
Female,1.58,65.4
Female,1.52,46.14
Female,1.62,61.43
Female,1.65,64.09
Female,1.59,60.11
Female,1.53,46.31
Female,1.64,62.22
Female,1.56,67.18
Female,1.64,70.34
Female,1.56,54.76
Female,1.64,61.25
Female,1.63,60.49
Female,1.75,81.13
Female,1.63,66.54
Female,1.62,66.97
Female,1.66,62.85
Female,1.69,62.27
Female,1.57,53.13
Female,1.65,69.36
Female,1.54,53.56
Female,1.77,74.3
Female,1.68,71.57
Female,1.66,65.02
Female,1.5,49.84
Female,1.66,64.21
Female,1.53,52.34
Female,1.64,72.27
Female,1.51,49.75
Female,1.65,62.46
Female,1.67,56.02
Female,1.7,64.96
Female,1.62,61.61
Female,1.47,40.73
Female,1.75,79.19
Female,1.68,68.39
Female,1.63,55.22
Female,1.69,68.48
Female,1.7,70.76
Female,1.69,73.75
Female,1.62,63.14
Female,1.45,42.76
Female,1.7,57.65
Female,1.54,54.86
Female,1.72,76.97
Female,1.6,53.09
Female,1.52,47.92
Female,1.56,57.31
Female,1.68,66.77
Female,1.67,66.75
Female,1.58,52.51
Female,1.7,63.87
Female,1.58,56.83
Female,1.53,57.59
Female,1.65,63.68
Female,1.57,60.9
Female,1.73,78.09
Female,1.65,65.07
Female,1.65,68.58
Female,1.65,68.54
Female,1.66,68.24
Female,1.74,72.16
Female,1.69,58.68
Female,1.47,51.01
Female,1.6,59.64
Female,1.52,57.64
Female,1.48,52.8
Female,1.47,44.32
Female,1.49,49.15
Female,1.66,64.73
Female,1.66,66.72
Female,1.6,52.6
Female,1.67,62.52
Female,1.69,69.31
Female,1.62,59.61
Female,1.51,48.7
Female,1.62,67.3
Female,1.58,51.68
Female,1.63,62.05
Female,1.65,63.13
Female,1.59,61.54
Female,1.56,61.27
Female,1.61,62.97
Female,1.61,65.71
Female,1.53,49.62
Female,1.72,77.9
Female,1.6,66.17
Female,1.61,66.95
Female,1.59,52.74
Female,1.59,54.84
Female,1.62,53.27
Female,1.61,57.2
Female,1.49,59.6
Female,1.65,72.94
Female,1.62,65.28
Female,1.66,65.5
Female,1.66,56.79
Female,1.64,68.62
Female,1.54,56.91
Female,1.65,69.35
Female,1.7,74.99
Female,1.84,80.73
Female,1.66,79.14
Female,1.54,49.31
Female,1.57,61.1
Female,1.66,77.62
Female,1.62,60.68
Female,1.63,65.35
Female,1.57,60.29
Female,1.62,58.1
Female,1.5,48.25
Female,1.65,66.24
Female,1.66,68.19
Female,1.57,58.31
Female,1.44,45.3
Female,1.5,46.73
Female,1.61,57.76
Female,1.54,50.42
Female,1.6,58.72
Female,1.77,73.78
Female,1.69,74.78
Female,1.55,51.91
Female,1.69,67.8
Female,1.71,65.46
Female,1.64,73.74
Female,1.61,57.54
Female,1.68,67.85
Female,1.58,53.44
Female,1.62,66.36
Female,1.61,54.94
Female,1.66,60.59
Female,1.58,51.66
Female,1.62,54.71
Female,1.68,71.91
Female,1.66,71.69
Female,1.51,56.34
Female,1.65,59.04
Female,1.6,57.51
Female,1.66,71.66
Female,1.53,52.35
Female,1.5,48.14
Female,1.63,63.44
Female,1.59,56.33
Female,1.67,69.77
Female,1.63,61.25
Female,1.73,71.65
Female,1.62,65.19
Female,1.55,48.47
Female,1.56,52.52
Female,1.6,53.48
Female,1.73,68.11
Female,1.54,56.96
Female,1.46,44.74
Female,1.49,54.55
Female,1.59,45.47
Female,1.64,69.66
Female,1.6,58.28
Female,1.7,65.47
Female,1.56,48.21
Female,1.69,70.48
Female,1.62,66.17
Female,1.6,61.8
Female,1.57,52.43
Female,1.68,66.03
Female,1.57,53.36
Female,1.55,51.72
Female,1.58,59.76
Female,1.71,76.49
Female,1.71,72.71
Female,1.67,64.48
Female,1.64,57.42
Female,1.71,69.85
Female,1.64,65.22
Female,1.68,63.65
Female,1.57,60.14
Female,1.65,56.11
Female,1.61,63.68
Female,1.57,55.83
Female,1.63,62.14
Female,1.68,57.32
Female,1.59,57.34
Female,1.58,63.14
Female,1.57,64.34
Female,1.6,56.66
Female,1.61,68.63
Female,1.62,55.69
Female,1.49,48.11
Female,1.66,66.66
Female,1.61,58.65
Female,1.6,57.37
Female,1.58,57.57
Female,1.55,51.22
Female,1.64,65.29
Female,1.7,65.5
Female,1.57,60.15
Female,1.6,64.18
Female,1.71,67.41
Female,1.59,54.92
Female,1.73,78.12
Female,1.6,64.31
Female,1.63,55.02
Female,1.45,42.52
Female,1.74,74.29
Female,1.59,66.22
Female,1.76,71.16
Female,1.6,61.97
Female,1.48,46.31
Female,1.66,56.76
Female,1.54,53.06
Female,1.72,68.21
Female,1.64,62.7
Female,1.55,61.43
Female,1.57,57.72
Female,1.7,67.51
Female,1.59,59.47
Female,1.71,70.68
Female,1.65,69.32
Female,1.68,67.49
Female,1.58,56.9
Female,1.63,51.03
Female,1.64,62.65
Female,1.58,67.12
Female,1.59,63.68
Female,1.6,70.43
Female,1.63,68.07
Female,1.71,71.07
Female,1.63,62.74
Female,1.68,70.8
Female,1.62,68.6
Female,1.79,84.3
Female,1.68,65.83
Female,1.62,56.78
Female,1.67,69.55
Female,1.39,35.66
Female,1.58,57.71
Female,1.71,77.54
Female,1.7,70.18
Female,1.63,64.86
Female,1.48,48.43
Female,1.5,47.17
Female,1.66,61.21
Female,1.58,56.43
Female,1.69,69.86
Female,1.72,67.07
Female,1.66,66.69
Female,1.62,61.21
Female,1.7,82.46
Female,1.67,75.03
Female,1.58,54.73
Female,1.49,50.14
Female,1.86,86.22
Female,1.63,63.61
Female,1.55,56.46
Female,1.53,52.18
Female,1.69,69.07
Female,1.62,59.63
Female,1.68,65.82
Female,1.57,60.09
Female,1.69,64.84
Female,1.73,72.03
Female,1.75,74.44
Female,1.58,47.69
Female,1.6,66.64
Female,1.44,38.18
Female,1.63,58.25
Female,1.66,63.18
Female,1.57,60.22
Female,1.73,69.03
Female,1.59,60.46
Female,1.57,53.87
Female,1.57,60.2
Female,1.68,63.73
Female,1.71,70.9
Female,1.68,68.98
Female,1.64,64.78
Female,1.58,58.67
Female,1.54,53.59
Female,1.64,58.88
Female,1.53,56.69
Female,1.52,46.48
Female,1.55,54.86
Female,1.73,71.93
Female,1.67,67.61
Female,1.6,64.66
Female,1.61,57.0
Female,1.74,79.37
Female,1.63,66.52
Female,1.7,73.76
Female,1.51,56.65
Female,1.58,54.62
Female,1.65,67.66
Female,1.72,73.19
Female,1.62,64.86
Female,1.66,70.58
Female,1.62,68.96
Female,1.63,65.02
Female,1.67,63.0
Female,1.72,79.38
Female,1.64,56.98
Female,1.7,70.07
Female,1.45,44.81
Female,1.6,53.26
Female,1.63,62.94
Female,1.72,73.55
Female,1.52,51.65
Female,1.56,57.29
Female,1.52,43.51
Female,1.63,62.91
Female,1.55,51.34
Female,1.64,62.66
Female,1.68,69.52
Female,1.51,49.62
Female,1.66,69.37
Female,1.68,70.12
Female,1.7,68.91
Female,1.56,57.64
Female,1.54,57.81
Female,1.56,58.26
Female,1.75,70.62
Female,1.65,68.72
Female,1.66,67.8
Female,1.59,52.83
Female,1.71,72.98
Female,1.51,42.98
Female,1.7,64.1
Female,1.6,69.22
Female,1.56,57.14
Female,1.64,65.1
Female,1.51,53.87
Female,1.65,69.37
Female,1.61,62.7
Female,1.52,52.4
Female,1.71,77.65
Female,1.53,53.89
Female,1.63,61.67
Female,1.73,76.61
Female,1.56,47.32
Female,1.58,58.95
Female,1.57,60.19
Female,1.8,81.67
Female,1.58,49.07
Female,1.63,63.76
Female,1.6,56.87
Female,1.62,63.02
Female,1.63,67.05
Female,1.65,67.1
Female,1.61,62.58
Female,1.77,80.92
Female,1.67,72.23
Female,1.7,76.23
Female,1.68,65.63
Female,1.61,61.87
Female,1.57,57.55
Female,1.47,57.22
Female,1.49,43.89
Female,1.6,62.55
Female,1.55,54.49
Female,1.72,70.99
Female,1.55,56.16
Female,1.61,73.97
Female,1.69,65.21
Female,1.55,59.85
Female,1.6,55.53
Female,1.6,60.04
Female,1.67,64.65
Female,1.55,57.48
Female,1.53,39.04
Female,1.65,64.32
Female,1.64,56.69
Female,1.66,61.78
Female,1.58,61.66
Female,1.67,62.84
Female,1.73,76.2
Female,1.64,63.29
Female,1.6,59.92
Female,1.54,49.96
Female,1.52,51.55
Female,1.55,52.46
Female,1.68,70.0
Female,1.56,60.0
Female,1.6,59.95
Female,1.6,60.59
Female,1.62,59.97
Female,1.68,66.13
Female,1.65,62.79
Female,1.45,46.14
Female,1.48,47.97
Female,1.7,67.88
Female,1.62,57.12
Female,1.56,58.01
Female,1.76,73.73
Female,1.6,58.59
Female,1.63,51.74
Female,1.65,66.92
Female,1.72,62.64
Female,1.6,56.9
Female,1.54,55.75
Female,1.57,49.77
Female,1.68,61.06
Female,1.56,49.75
Female,1.68,71.5
Female,1.66,63.37
Female,1.62,61.85
Female,1.53,54.2
Female,1.62,61.98
Female,1.61,60.6
Female,1.62,66.98
Female,1.65,63.64
Female,1.64,59.11
Female,1.56,55.8
Female,1.6,66.43
Female,1.53,59.59
Female,1.61,59.26
Female,1.62,63.79
Female,1.62,67.99
Female,1.55,53.7
Female,1.62,65.66
Female,1.64,59.47
Female,1.59,71.8
Female,1.53,56.55
Female,1.63,60.92
Female,1.66,67.58
Female,1.63,65.62
Female,1.7,73.47
Female,1.6,61.23
Female,1.7,72.05
Female,1.63,53.73
Female,1.71,71.92
Female,1.53,54.87
Female,1.57,54.54
Female,1.6,62.41
Female,1.56,57.88
Female,1.64,62.87
Female,1.61,62.69
Female,1.69,69.16
Female,1.58,56.57
Female,1.62,61.11
Female,1.66,68.36
Female,1.45,41.57
Female,1.64,58.6
Female,1.52,46.04
Female,1.65,56.35
Female,1.79,79.41
Female,1.69,68.87
Female,1.59,64.58
Female,1.58,65.12
Female,1.58,55.39
Female,1.7,70.77
Female,1.64,62.3
Female,1.67,62.81
Female,1.7,72.39
Female,1.56,58.07
Female,1.53,45.7
Female,1.56,47.05
Female,1.61,59.75
Female,1.55,48.71
Female,1.7,74.88
Female,1.64,64.13
Female,1.45,42.86
Female,1.67,68.33
Female,1.58,59.98
Female,1.49,44.7
Female,1.61,55.44
Female,1.68,64.71
Female,1.59,67.48
Female,1.65,64.34
Female,1.8,87.16
Female,1.54,52.98
Female,1.57,62.99
Female,1.46,45.09
Female,1.49,41.52
Female,1.5,45.06
Female,1.64,64.17
Female,1.61,67.64
Female,1.67,62.15
Female,1.58,58.63
Female,1.61,61.84
Female,1.49,50.16
Female,1.62,65.95
Female,1.6,59.47
Female,1.76,78.38
Female,1.65,66.99
Female,1.44,46.97
Female,1.58,60.88
Female,1.6,57.53
Female,1.53,50.82
Female,1.66,64.6
Female,1.64,67.89
Female,1.5,52.81
Female,1.65,67.85
Female,1.68,70.69
Female,1.57,48.86
Female,1.62,60.46
Female,1.65,56.76
Female,1.54,45.87
Female,1.55,49.67
Female,1.58,55.32
Female,1.56,56.71
Female,1.53,51.28
Female,1.64,67.77
Female,1.75,68.65
Female,1.61,59.1
Female,1.59,57.23
Female,1.57,66.02
Female,1.69,62.83
Female,1.46,49.06
Female,1.58,56.23
Female,1.66,66.19
Female,1.71,75.95
Female,1.66,65.27
Female,1.72,67.35
Female,1.55,61.99
Female,1.49,46.65
Female,1.61,59.16
Female,1.7,66.02
Female,1.56,56.2
Female,1.6,64.66
Female,1.58,51.93
Female,1.53,48.98
Female,1.59,62.03
Female,1.67,63.93
Female,1.62,64.5
Female,1.63,63.2
Female,1.64,66.8
Female,1.7,74.14
Female,1.44,41.55
Female,1.78,78.07
Female,1.61,62.11
Female,1.64,57.78
Female,1.6,53.15
Female,1.59,57.6
Female,1.66,65.67
Female,1.72,73.95
Female,1.72,75.65
Female,1.68,70.68
Female,1.67,71.15
Female,1.53,56.18
Female,1.67,70.42
Female,1.55,52.04
Female,1.78,75.89
Female,1.69,75.27
Female,1.64,57.99
Female,1.62,62.83
Female,1.68,64.23
Female,1.51,53.15
Female,1.58,57.52
Female,1.66,70.01
Female,1.6,60.56
Female,1.51,46.02
Female,1.5,51.24
Female,1.68,74.85
Female,1.77,84.46
Female,1.69,69.55
Female,1.67,64.06
Female,1.65,66.07
Female,1.64,65.7
Female,1.4,40.28
Female,1.64,62.95
Female,1.62,60.19
Female,1.62,61.62
Female,1.62,59.01
Female,1.69,69.06
Female,1.73,69.0
Female,1.64,70.41
